age,pc1_raw,pc1_oriented,v_node,model,run,window_condition,removal_percent
30.0,-0.42976558444061674,-0.42976558444061674,v30,mure,without_windows_removed_25pct,without_windows,25.0
31.0,-0.5970913053109668,-0.5970913053109668,v31,mure,without_windows_removed_25pct,without_windows,25.0
32.0,-0.5117706540504574,-0.5117706540504574,v32,mure,without_windows_removed_25pct,without_windows,25.0
33.0,-0.5027939542475804,-0.5027939542475804,v33,mure,without_windows_removed_25pct,without_windows,25.0
34.0,-0.3639651207801701,-0.3639651207801701,v34,mure,without_windows_removed_25pct,without_windows,25.0
35.0,-0.42158149351604063,-0.42158149351604063,v35,mure,without_windows_removed_25pct,without_windows,25.0
36.0,-0.48326338131398233,-0.48326338131398233,v36,mure,without_windows_removed_25pct,without_windows,25.0
37.0,-0.3180164558441942,-0.3180164558441942,v37,mure,without_windows_removed_25pct,without_windows,25.0
38.0,-0.4975227064406712,-0.4975227064406712,v38,mure,without_windows_removed_25pct,without_windows,25.0
39.0,-0.3549942495060844,-0.3549942495060844,v39,mure,without_windows_removed_25pct,without_windows,25.0
40.0,-0.3219756123110484,-0.3219756123110484,v40,mure,without_windows_removed_25pct,without_windows,25.0
41.0,-0.18010195008786936,-0.18010195008786936,v41,mure,without_windows_removed_25pct,without_windows,25.0
42.0,-0.2734107512609226,-0.2734107512609226,v42,mure,without_windows_removed_25pct,without_windows,25.0
43.0,-0.25581736002150557,-0.25581736002150557,v43,mure,without_windows_removed_25pct,without_windows,25.0
44.0,-0.16856688451581298,-0.16856688451581298,v44,mure,without_windows_removed_25pct,without_windows,25.0
45.0,-0.12385726988505064,-0.12385726988505064,v45,mure,without_windows_removed_25pct,without_windows,25.0
46.0,-0.029652753799883667,-0.029652753799883667,v46,mure,without_windows_removed_25pct,without_windows,25.0
47.0,-0.008665732293743603,-0.008665732293743603,v47,mure,without_windows_removed_25pct,without_windows,25.0
48.0,0.04847677242118364,0.04847677242118364,v48,mure,without_windows_removed_25pct,without_windows,25.0
49.0,-0.019835561055679577,-0.019835561055679577,v49,mure,without_windows_removed_25pct,without_windows,25.0
50.0,0.24286901240347677,0.24286901240347677,v50,mure,without_windows_removed_25pct,without_windows,25.0
51.0,0.0997798057664987,0.0997798057664987,v51,mure,without_windows_removed_25pct,without_windows,25.0
52.0,0.17259502376057903,0.17259502376057903,v52,mure,without_windows_removed_25pct,without_windows,25.0
53.0,0.10177494792833294,0.10177494792833294,v53,mure,without_windows_removed_25pct,without_windows,25.0
54.0,0.2815575872807819,0.2815575872807819,v54,mure,without_windows_removed_25pct,without_windows,25.0
55.0,0.2834254798551126,0.2834254798551126,v55,mure,without_windows_removed_25pct,without_windows,25.0
56.0,0.22489221047678637,0.22489221047678637,v56,mure,without_windows_removed_25pct,without_windows,25.0
57.0,0.48036312136976905,0.48036312136976905,v57,mure,without_windows_removed_25pct,without_windows,25.0
58.0,0.5992734924702607,0.5992734924702607,v58,mure,without_windows_removed_25pct,without_windows,25.0
59.0,0.37689197095285043,0.37689197095285043,v59,mure,without_windows_removed_25pct,without_windows,25.0
60.0,0.3569866709665062,0.3569866709665062,v60,mure,without_windows_removed_25pct,without_windows,25.0
61.0,0.5764918325094697,0.5764918325094697,v61,mure,without_windows_removed_25pct,without_windows,25.0
62.0,0.6758050795791378,0.6758050795791378,v62,mure,without_windows_removed_25pct,without_windows,25.0
63.0,0.5841781658105033,0.5841781658105033,v63,mure,without_windows_removed_25pct,without_windows,25.0
64.0,0.6909141170016408,0.6909141170016408,v64,mure,without_windows_removed_25pct,without_windows,25.0
65.0,0.5867403035693256,0.5867403035693256,v65,mure,without_windows_removed_25pct,without_windows,25.0
66.0,0.5055428485864935,0.5055428485864935,v66,mure,without_windows_removed_25pct,without_windows,25.0
67.0,0.5665367144714707,0.5665367144714707,v67,mure,without_windows_removed_25pct,without_windows,25.0
68.0,0.5514029914499036,0.5514029914499036,v68,mure,without_windows_removed_25pct,without_windows,25.0
69.0,0.5233279965872488,0.5233279965872488,v69,mure,without_windows_removed_25pct,without_windows,25.0
70.0,0.46575943041541673,0.46575943041541673,v70,mure,without_windows_removed_25pct,without_windows,25.0
71.0,0.6541380836570714,0.6541380836570714,v71,mure,without_windows_removed_25pct,without_windows,25.0
72.0,0.7214538240144944,0.7214538240144944,v72,mure,without_windows_removed_25pct,without_windows,25.0
73.0,0.761959778686793,0.761959778686793,v73,mure,without_windows_removed_25pct,without_windows,25.0
74.0,0.6559097923792077,0.6559097923792077,v74,mure,without_windows_removed_25pct,without_windows,25.0
75.0,0.7598304401160997,0.7598304401160997,v75,mure,without_windows_removed_25pct,without_windows,25.0
76.0,0.6858201612088667,0.6858201612088667,v76,mure,without_windows_removed_25pct,without_windows,25.0
77.0,0.7968097372410456,0.7968097372410456,v77,mure,without_windows_removed_25pct,without_windows,25.0
78.0,0.7929847159601827,0.7929847159601827,v78,mure,without_windows_removed_25pct,without_windows,25.0
79.0,0.8298264581338364,0.8298264581338364,v79,mure,without_windows_removed_25pct,without_windows,25.0
80.0,0.6594864333302707,0.6594864333302707,v80,mure,without_windows_removed_25pct,without_windows,25.0
81.0,0.9702835281583139,0.9702835281583139,v81,mure,without_windows_removed_25pct,without_windows,25.0
82.0,1.0629155514183006,1.0629155514183006,v82,mure,without_windows_removed_25pct,without_windows,25.0
83.0,0.7921610244147497,0.7921610244147497,v83,mure,without_windows_removed_25pct,without_windows,25.0
84.0,0.966859660075872,0.966859660075872,v84,mure,without_windows_removed_25pct,without_windows,25.0
85.0,0.8824601016375129,0.8824601016375129,v85,mure,without_windows_removed_25pct,without_windows,25.0
86.0,0.8694964387289679,0.8694964387289679,v86,mure,without_windows_removed_25pct,without_windows,25.0
87.0,1.0524593973922767,1.0524593973922767,v87,mure,without_windows_removed_25pct,without_windows,25.0
88.0,0.8855512301662577,0.8855512301662577,v88,mure,without_windows_removed_25pct,without_windows,25.0
89.0,1.0887380973827616,1.0887380973827616,v89,mure,without_windows_removed_25pct,without_windows,25.0
90.0,0.8371718463587974,0.8371718463587974,v90,mure,without_windows_removed_25pct,without_windows,25.0
91.0,0.9197753921867629,0.9197753921867629,v91,mure,without_windows_removed_25pct,without_windows,25.0
92.0,1.0574184124218746,1.0574184124218746,v92,mure,without_windows_removed_25pct,without_windows,25.0
93.0,1.175008297375769,1.175008297375769,v93,mure,without_windows_removed_25pct,without_windows,25.0
94.0,1.167256185569598,1.167256185569598,v94,mure,without_windows_removed_25pct,without_windows,25.0
95.0,1.153161992870461,1.153161992870461,v95,mure,without_windows_removed_25pct,without_windows,25.0
96.0,1.0748543399675972,1.0748543399675972,v96,mure,without_windows_removed_25pct,without_windows,25.0
97.0,0.7949857124927093,0.7949857124927093,v97,mure,without_windows_removed_25pct,without_windows,25.0
98.0,0.9709899149157897,0.9709899149157897,v98,mure,without_windows_removed_25pct,without_windows,25.0
99.0,1.1461392226339184,1.1461392226339184,v99,mure,without_windows_removed_25pct,without_windows,25.0
100.0,1.023240906906309,1.023240906906309,v100,mure,without_windows_removed_25pct,without_windows,25.0
1.0,1.5636732906223225,-1.5636732906223225,v1,mure,with_windows_removed_50pct,with_windows,50.0
2.0,1.523181686645021,-1.523181686645021,v2,mure,with_windows_removed_50pct,with_windows,50.0
3.0,1.5550039120828931,-1.5550039120828931,v3,mure,with_windows_removed_50pct,with_windows,50.0
4.0,1.4431321896764961,-1.4431321896764961,v4,mure,with_windows_removed_50pct,with_windows,50.0
5.0,1.2986893551154297,-1.2986893551154297,v5,mure,with_windows_removed_50pct,with_windows,50.0
6.0,1.446993052407343,-1.446993052407343,v6,mure,with_windows_removed_50pct,with_windows,50.0
7.0,1.323816545560987,-1.323816545560987,v7,mure,with_windows_removed_50pct,with_windows,50.0
8.0,1.3608860290862739,-1.3608860290862739,v8,mure,with_windows_removed_50pct,with_windows,50.0
9.0,1.272919063939328,-1.272919063939328,v9,mure,with_windows_removed_50pct,with_windows,50.0
10.0,1.3142729956064427,-1.3142729956064427,v10,mure,with_windows_removed_50pct,with_windows,50.0
11.0,1.203522980935181,-1.203522980935181,v11,mure,with_windows_removed_50pct,with_windows,50.0
12.0,0.9842168462392238,-0.9842168462392238,v12,mure,with_windows_removed_50pct,with_windows,50.0
13.0,1.0893503089034093,-1.0893503089034093,v13,mure,with_windows_removed_50pct,with_windows,50.0
14.0,1.0578072617560823,-1.0578072617560823,v14,mure,with_windows_removed_50pct,with_windows,50.0
15.0,1.062649893032631,-1.062649893032631,v15,mure,with_windows_removed_50pct,with_windows,50.0
16.0,0.9404439845171925,-0.9404439845171925,v16,mure,with_windows_removed_50pct,with_windows,50.0
17.0,0.8883123416635493,-0.8883123416635493,v17,mure,with_windows_removed_50pct,with_windows,50.0
18.0,0.9211918705400595,-0.9211918705400595,v18,mure,with_windows_removed_50pct,with_windows,50.0
19.0,1.0564404182521923,-1.0564404182521923,v19,mure,with_windows_removed_50pct,with_windows,50.0
20.0,0.8019020078157693,-0.8019020078157693,v20,mure,with_windows_removed_50pct,with_windows,50.0
21.0,0.9186006127110513,-0.9186006127110513,v21,mure,with_windows_removed_50pct,with_windows,50.0
22.0,0.8129012529410807,-0.8129012529410807,v22,mure,with_windows_removed_50pct,with_windows,50.0
23.0,0.7075378139390383,-0.7075378139390383,v23,mure,with_windows_removed_50pct,with_windows,50.0
24.0,0.6866521694772055,-0.6866521694772055,v24,mure,with_windows_removed_50pct,with_windows,50.0
25.0,0.7083722201979125,-0.7083722201979125,v25,mure,with_windows_removed_50pct,with_windows,50.0
26.0,0.7177218568169121,-0.7177218568169121,v26,mure,with_windows_removed_50pct,with_windows,50.0
27.0,0.7290502039470633,-0.7290502039470633,v27,mure,with_windows_removed_50pct,with_windows,50.0
28.0,0.5961704855565977,-0.5961704855565977,v28,mure,with_windows_removed_50pct,with_windows,50.0
29.0,0.6245051582120955,-0.6245051582120955,v29,mure,with_windows_removed_50pct,with_windows,50.0
30.0,0.7324871879834988,-0.7324871879834988,v30,mure,with_windows_removed_50pct,with_windows,50.0
31.0,0.5778684471120986,-0.5778684471120986,v31,mure,with_windows_removed_50pct,with_windows,50.0
32.0,0.44755360502215885,-0.44755360502215885,v32,mure,with_windows_removed_50pct,with_windows,50.0
33.0,0.48067037525603534,-0.48067037525603534,v33,mure,with_windows_removed_50pct,with_windows,50.0
34.0,0.6018174836357352,-0.6018174836357352,v34,mure,with_windows_removed_50pct,with_windows,50.0
35.0,0.26471130809071786,-0.26471130809071786,v35,mure,with_windows_removed_50pct,with_windows,50.0
36.0,0.26609663638985487,-0.26609663638985487,v36,mure,with_windows_removed_50pct,with_windows,50.0
37.0,0.4735760485306656,-0.4735760485306656,v37,mure,with_windows_removed_50pct,with_windows,50.0
38.0,0.17472607903300486,-0.17472607903300486,v38,mure,with_windows_removed_50pct,with_windows,50.0
39.0,0.2755382546375407,-0.2755382546375407,v39,mure,with_windows_removed_50pct,with_windows,50.0
40.0,0.4382298119003448,-0.4382298119003448,v40,mure,with_windows_removed_50pct,with_windows,50.0
41.0,0.188336072684703,-0.188336072684703,v41,mure,with_windows_removed_50pct,with_windows,50.0
42.0,0.14746571853088722,-0.14746571853088722,v42,mure,with_windows_removed_50pct,with_windows,50.0
43.0,0.15972921878988647,-0.15972921878988647,v43,mure,with_windows_removed_50pct,with_windows,50.0
44.0,0.07157561006052778,-0.07157561006052778,v44,mure,with_windows_removed_50pct,with_windows,50.0
45.0,0.11265019172225638,-0.11265019172225638,v45,mure,with_windows_removed_50pct,with_windows,50.0
46.0,0.27130561353173405,-0.27130561353173405,v46,mure,with_windows_removed_50pct,with_windows,50.0
47.0,-0.07462652148005769,0.07462652148005769,v47,mure,with_windows_removed_50pct,with_windows,50.0
48.0,0.09063442510530059,-0.09063442510530059,v48,mure,with_windows_removed_50pct,with_windows,50.0
49.0,-0.0012479319481345282,0.0012479319481345282,v49,mure,with_windows_removed_50pct,with_windows,50.0
50.0,-0.10022006173251455,0.10022006173251455,v50,mure,with_windows_removed_50pct,with_windows,50.0
51.0,-0.19661300827751133,0.19661300827751133,v51,mure,with_windows_removed_50pct,with_windows,50.0
52.0,-0.10001890663902199,0.10001890663902199,v52,mure,with_windows_removed_50pct,with_windows,50.0
53.0,-0.2652237595999083,0.2652237595999083,v53,mure,with_windows_removed_50pct,with_windows,50.0
54.0,-0.19501174086049144,0.19501174086049144,v54,mure,with_windows_removed_50pct,with_windows,50.0
55.0,-0.26642738099315977,0.26642738099315977,v55,mure,with_windows_removed_50pct,with_windows,50.0
56.0,-0.3861873173717656,0.3861873173717656,v56,mure,with_windows_removed_50pct,with_windows,50.0
57.0,-0.18868942874735548,0.18868942874735548,v57,mure,with_windows_removed_50pct,with_windows,50.0
58.0,-0.3506737808821312,0.3506737808821312,v58,mure,with_windows_removed_50pct,with_windows,50.0
59.0,-0.45550107597187833,0.45550107597187833,v59,mure,with_windows_removed_50pct,with_windows,50.0
60.0,-0.40490203511665934,0.40490203511665934,v60,mure,with_windows_removed_50pct,with_windows,50.0
61.0,-0.592785360303494,0.592785360303494,v61,mure,with_windows_removed_50pct,with_windows,50.0
62.0,-0.4973466640056106,0.4973466640056106,v62,mure,with_windows_removed_50pct,with_windows,50.0
63.0,-0.5108332139792918,0.5108332139792918,v63,mure,with_windows_removed_50pct,with_windows,50.0
64.0,-0.6375685080698585,0.6375685080698585,v64,mure,with_windows_removed_50pct,with_windows,50.0
65.0,-0.5272695480597177,0.5272695480597177,v65,mure,with_windows_removed_50pct,with_windows,50.0
66.0,-0.7528419025511824,0.7528419025511824,v66,mure,with_windows_removed_50pct,with_windows,50.0
67.0,-0.6281809349821241,0.6281809349821241,v67,mure,with_windows_removed_50pct,with_windows,50.0
68.0,-0.5932746218183376,0.5932746218183376,v68,mure,with_windows_removed_50pct,with_windows,50.0
69.0,-0.4776041437631227,0.4776041437631227,v69,mure,with_windows_removed_50pct,with_windows,50.0
70.0,-0.6800338761239355,0.6800338761239355,v70,mure,with_windows_removed_50pct,with_windows,50.0
71.0,-0.7323455555187739,0.7323455555187739,v71,mure,with_windows_removed_50pct,with_windows,50.0
72.0,-0.7063123539556999,0.7063123539556999,v72,mure,with_windows_removed_50pct,with_windows,50.0
73.0,-0.7323976999217232,0.7323976999217232,v73,mure,with_windows_removed_50pct,with_windows,50.0
74.0,-0.9017416018957226,0.9017416018957226,v74,mure,with_windows_removed_50pct,with_windows,50.0
75.0,-0.8338417888720625,0.8338417888720625,v75,mure,with_windows_removed_50pct,with_windows,50.0
76.0,-0.7773559831414614,0.7773559831414614,v76,mure,with_windows_removed_50pct,with_windows,50.0
77.0,-0.7124098641787742,0.7124098641787742,v77,mure,with_windows_removed_50pct,with_windows,50.0
78.0,-0.8498480435385484,0.8498480435385484,v78,mure,with_windows_removed_50pct,with_windows,50.0
79.0,-0.9609117656551506,0.9609117656551506,v79,mure,with_windows_removed_50pct,with_windows,50.0
80.0,-0.7344112345113127,0.7344112345113127,v80,mure,with_windows_removed_50pct,with_windows,50.0
81.0,-0.9524719391485037,0.9524719391485037,v81,mure,with_windows_removed_50pct,with_windows,50.0
82.0,-0.8892362485952565,0.8892362485952565,v82,mure,with_windows_removed_50pct,with_windows,50.0
83.0,-0.8888019191044086,0.8888019191044086,v83,mure,with_windows_removed_50pct,with_windows,50.0
84.0,-0.9126699851756137,0.9126699851756137,v84,mure,with_windows_removed_50pct,with_windows,50.0
85.0,-0.9735567257547513,0.9735567257547513,v85,mure,with_windows_removed_50pct,with_windows,50.0
86.0,-0.886944192817894,0.886944192817894,v86,mure,with_windows_removed_50pct,with_windows,50.0
87.0,-0.9461534935142084,0.9461534935142084,v87,mure,with_windows_removed_50pct,with_windows,50.0
88.0,-1.1012581280587637,1.1012581280587637,v88,mure,with_windows_removed_50pct,with_windows,50.0
89.0,-0.984796177353149,0.984796177353149,v89,mure,with_windows_removed_50pct,with_windows,50.0
90.0,-1.136066249787078,1.136066249787078,v90,mure,with_windows_removed_50pct,with_windows,50.0
91.0,-1.0768069390660295,1.0768069390660295,v91,mure,with_windows_removed_50pct,with_windows,50.0
92.0,-0.9567831599236888,0.9567831599236888,v92,mure,with_windows_removed_50pct,with_windows,50.0
93.0,-0.7548284006527431,0.7548284006527431,v93,mure,with_windows_removed_50pct,with_windows,50.0
94.0,-0.8420067471358463,0.8420067471358463,v94,mure,with_windows_removed_50pct,with_windows,50.0
95.0,-0.9553097589980221,0.9553097589980221,v95,mure,with_windows_removed_50pct,with_windows,50.0
96.0,-1.194611553837675,1.194611553837675,v96,mure,with_windows_removed_50pct,with_windows,50.0
97.0,-1.026552382728397,1.026552382728397,v97,mure,with_windows_removed_50pct,with_windows,50.0
98.0,-1.0795681250329918,1.0795681250329918,v98,mure,with_windows_removed_50pct,with_windows,50.0
99.0,-0.9977802001747961,0.9977802001747961,v99,mure,with_windows_removed_50pct,with_windows,50.0
100.0,-1.0040299548874314,1.0040299548874314,v100,mure,with_windows_removed_50pct,with_windows,50.0
1.0,1.4448373933437042,-1.4448373933437042,v1,mure,without_windows_removed_50pct,without_windows,50.0
2.0,1.7433140232387792,-1.7433140232387792,v2,mure,without_windows_removed_50pct,without_windows,50.0
3.0,1.4827311531423337,-1.4827311531423337,v3,mure,without_windows_removed_50pct,without_windows,50.0
4.0,1.260879790363694,-1.260879790363694,v4,mure,without_windows_removed_50pct,without_windows,50.0
5.0,1.5129742316797499,-1.5129742316797499,v5,mure,without_windows_removed_50pct,without_windows,50.0
6.0,1.4427150836791642,-1.4427150836791642,v6,mure,without_windows_removed_50pct,without_windows,50.0
7.0,1.3717690283247044,-1.3717690283247044,v7,mure,without_windows_removed_50pct,without_windows,50.0
8.0,1.157048790872544,-1.157048790872544,v8,mure,without_windows_removed_50pct,without_windows,50.0
9.0,1.3397087216833943,-1.3397087216833943,v9,mure,without_windows_removed_50pct,without_windows,50.0
10.0,1.069605992170184,-1.069605992170184,v10,mure,without_windows_removed_50pct,without_windows,50.0
11.0,1.2898479063383257,-1.2898479063383257,v11,mure,without_windows_removed_50pct,without_windows,50.0
12.0,1.0261521321925233,-1.0261521321925233,v12,mure,without_windows_removed_50pct,without_windows,50.0
13.0,1.0426468067554957,-1.0426468067554957,v13,mure,without_windows_removed_50pct,without_windows,50.0
14.0,1.1144184693012271,-1.1144184693012271,v14,mure,without_windows_removed_50pct,without_windows,50.0
15.0,1.1033168421972464,-1.1033168421972464,v15,mure,without_windows_removed_50pct,without_windows,50.0
16.0,1.1008073649107095,-1.1008073649107095,v16,mure,without_windows_removed_50pct,without_windows,50.0
17.0,0.7780748131252974,-0.7780748131252974,v17,mure,without_windows_removed_50pct,without_windows,50.0
18.0,1.1657689381484728,-1.1657689381484728,v18,mure,without_windows_removed_50pct,without_windows,50.0
19.0,0.8848038448397874,-0.8848038448397874,v19,mure,without_windows_removed_50pct,without_windows,50.0
20.0,0.8857744935906523,-0.8857744935906523,v20,mure,without_windows_removed_50pct,without_windows,50.0
21.0,0.777447766729989,-0.777447766729989,v21,mure,without_windows_removed_50pct,without_windows,50.0
22.0,0.8504604561422038,-0.8504604561422038,v22,mure,without_windows_removed_50pct,without_windows,50.0
23.0,0.8595611384237838,-0.8595611384237838,v23,mure,without_windows_removed_50pct,without_windows,50.0
24.0,0.7508520409236399,-0.7508520409236399,v24,mure,without_windows_removed_50pct,without_windows,50.0
25.0,0.7630900527616391,-0.7630900527616391,v25,mure,without_windows_removed_50pct,without_windows,50.0
26.0,0.6048881768928477,-0.6048881768928477,v26,mure,without_windows_removed_50pct,without_windows,50.0
27.0,0.5630503549337381,-0.5630503549337381,v27,mure,without_windows_removed_50pct,without_windows,50.0
28.0,0.7636552566441716,-0.7636552566441716,v28,mure,without_windows_removed_50pct,without_windows,50.0
29.0,0.782543954588712,-0.782543954588712,v29,mure,without_windows_removed_50pct,without_windows,50.0
30.0,0.5488640254702029,-0.5488640254702029,v30,mure,without_windows_removed_50pct,without_windows,50.0
31.0,0.3708677621705623,-0.3708677621705623,v31,mure,without_windows_removed_50pct,without_windows,50.0
32.0,0.7002074931951452,-0.7002074931951452,v32,mure,without_windows_removed_50pct,without_windows,50.0
33.0,0.5332377849896366,-0.5332377849896366,v33,mure,without_windows_removed_50pct,without_windows,50.0
34.0,0.37658941645079785,-0.37658941645079785,v34,mure,without_windows_removed_50pct,without_windows,50.0
35.0,0.37023065524846244,-0.37023065524846244,v35,mure,without_windows_removed_50pct,without_windows,50.0
36.0,0.2617414148644017,-0.2617414148644017,v36,mure,without_windows_removed_50pct,without_windows,50.0
37.0,0.18786357008842927,-0.18786357008842927,v37,mure,without_windows_removed_50pct,without_windows,50.0
38.0,0.21606951205744837,-0.21606951205744837,v38,mure,without_windows_removed_50pct,without_windows,50.0
39.0,0.2675191243445474,-0.2675191243445474,v39,mure,without_windows_removed_50pct,without_windows,50.0
40.0,0.16869978227187665,-0.16869978227187665,v40,mure,without_windows_removed_50pct,without_windows,50.0
41.0,-0.013451428489252456,0.013451428489252456,v41,mure,without_windows_removed_50pct,without_windows,50.0
42.0,0.13694592437933345,-0.13694592437933345,v42,mure,without_windows_removed_50pct,without_windows,50.0
43.0,-0.027368571883784637,0.027368571883784637,v43,mure,without_windows_removed_50pct,without_windows,50.0
44.0,0.13864998682646873,-0.13864998682646873,v44,mure,without_windows_removed_50pct,without_windows,50.0
45.0,0.27177261970637456,-0.27177261970637456,v45,mure,without_windows_removed_50pct,without_windows,50.0
46.0,0.06151273671798154,-0.06151273671798154,v46,mure,without_windows_removed_50pct,without_windows,50.0
47.0,0.04079369570026881,-0.04079369570026881,v47,mure,without_windows_removed_50pct,without_windows,50.0
48.0,-0.23169960310589133,0.23169960310589133,v48,mure,without_windows_removed_50pct,without_windows,50.0
49.0,-0.032452734359694896,0.032452734359694896,v49,mure,without_windows_removed_50pct,without_windows,50.0
50.0,-0.11487900291574554,0.11487900291574554,v50,mure,without_windows_removed_50pct,without_windows,50.0
51.0,-0.3832301529729993,0.3832301529729993,v51,mure,without_windows_removed_50pct,without_windows,50.0
52.0,-0.07690694801273232,0.07690694801273232,v52,mure,without_windows_removed_50pct,without_windows,50.0
53.0,-0.3903821575611493,0.3903821575611493,v53,mure,without_windows_removed_50pct,without_windows,50.0
54.0,-0.23288438370741132,0.23288438370741132,v54,mure,without_windows_removed_50pct,without_windows,50.0
55.0,-0.3559844227865406,0.3559844227865406,v55,mure,without_windows_removed_50pct,without_windows,50.0
56.0,-0.18464138885822856,0.18464138885822856,v56,mure,without_windows_removed_50pct,without_windows,50.0
57.0,-0.4137721227206234,0.4137721227206234,v57,mure,without_windows_removed_50pct,without_windows,50.0
58.0,-0.41842481748401633,0.41842481748401633,v58,mure,without_windows_removed_50pct,without_windows,50.0
59.0,-0.3484512850086786,0.3484512850086786,v59,mure,without_windows_removed_50pct,without_windows,50.0
60.0,-0.3158837022880637,0.3158837022880637,v60,mure,without_windows_removed_50pct,without_windows,50.0
61.0,-0.5159799891727092,0.5159799891727092,v61,mure,without_windows_removed_50pct,without_windows,50.0
62.0,-0.4030115211104291,0.4030115211104291,v62,mure,without_windows_removed_50pct,without_windows,50.0
63.0,-0.5451352549371277,0.5451352549371277,v63,mure,without_windows_removed_50pct,without_windows,50.0
64.0,-0.5467130378692765,0.5467130378692765,v64,mure,without_windows_removed_50pct,without_windows,50.0
65.0,-0.3038536454273833,0.3038536454273833,v65,mure,without_windows_removed_50pct,without_windows,50.0
66.0,-0.5504326243767969,0.5504326243767969,v66,mure,without_windows_removed_50pct,without_windows,50.0
67.0,-0.5977567641355157,0.5977567641355157,v67,mure,without_windows_removed_50pct,without_windows,50.0
68.0,-0.3789833808748049,0.3789833808748049,v68,mure,without_windows_removed_50pct,without_windows,50.0
69.0,-0.8586316476802419,0.8586316476802419,v69,mure,without_windows_removed_50pct,without_windows,50.0
70.0,-0.81507499237452,0.81507499237452,v70,mure,without_windows_removed_50pct,without_windows,50.0
71.0,-0.5904329716059294,0.5904329716059294,v71,mure,without_windows_removed_50pct,without_windows,50.0
72.0,-0.6603928908872931,0.6603928908872931,v72,mure,without_windows_removed_50pct,without_windows,50.0
73.0,-0.7822390697062983,0.7822390697062983,v73,mure,without_windows_removed_50pct,without_windows,50.0
74.0,-0.6027637369483206,0.6027637369483206,v74,mure,without_windows_removed_50pct,without_windows,50.0
75.0,-0.6170670991480219,0.6170670991480219,v75,mure,without_windows_removed_50pct,without_windows,50.0
76.0,-0.6832735848873938,0.6832735848873938,v76,mure,without_windows_removed_50pct,without_windows,50.0
77.0,-0.5565498240250716,0.5565498240250716,v77,mure,without_windows_removed_50pct,without_windows,50.0
78.0,-0.9705025552343609,0.9705025552343609,v78,mure,without_windows_removed_50pct,without_windows,50.0
79.0,-1.2158395155302226,1.2158395155302226,v79,mure,without_windows_removed_50pct,without_windows,50.0
80.0,-0.8501890855497481,0.8501890855497481,v80,mure,without_windows_removed_50pct,without_windows,50.0
81.0,-1.1240066812098861,1.1240066812098861,v81,mure,without_windows_removed_50pct,without_windows,50.0
82.0,-0.8905763616647542,0.8905763616647542,v82,mure,without_windows_removed_50pct,without_windows,50.0
83.0,-1.0508565828000465,1.0508565828000465,v83,mure,without_windows_removed_50pct,without_windows,50.0
84.0,-0.6640387562555677,0.6640387562555677,v84,mure,without_windows_removed_50pct,without_windows,50.0
85.0,-0.7707563200937577,0.7707563200937577,v85,mure,without_windows_removed_50pct,without_windows,50.0
86.0,-0.8936996802630942,0.8936996802630942,v86,mure,without_windows_removed_50pct,without_windows,50.0
87.0,-0.6840442692139741,0.6840442692139741,v87,mure,without_windows_removed_50pct,without_windows,50.0
88.0,-1.0626972054683663,1.0626972054683663,v88,mure,without_windows_removed_50pct,without_windows,50.0
89.0,-0.9552380928320056,0.9552380928320056,v89,mure,without_windows_removed_50pct,without_windows,50.0
90.0,-0.8946436563281484,0.8946436563281484,v90,mure,without_windows_removed_50pct,without_windows,50.0
91.0,-1.0323608390289818,1.0323608390289818,v91,mure,without_windows_removed_50pct,without_windows,50.0
92.0,-0.9987322142856351,0.9987322142856351,v92,mure,without_windows_removed_50pct,without_windows,50.0
93.0,-0.8066197428248596,0.8066197428248596,v93,mure,without_windows_removed_50pct,without_windows,50.0
94.0,-1.1589630544089673,1.1589630544089673,v94,mure,without_windows_removed_50pct,without_windows,50.0
95.0,-0.957228479729301,0.957228479729301,v95,mure,without_windows_removed_50pct,without_windows,50.0
96.0,-0.950520712855417,0.950520712855417,v96,mure,without_windows_removed_50pct,without_windows,50.0
97.0,-1.167954071477899,1.167954071477899,v97,mure,without_windows_removed_50pct,without_windows,50.0
98.0,-1.0233015909806955,1.0233015909806955,v98,mure,without_windows_removed_50pct,without_windows,50.0
99.0,-0.9974602297692955,0.9974602297692955,v99,mure,without_windows_removed_50pct,without_windows,50.0
100.0,-0.9153760672937249,0.9153760672937249,v100,mure,without_windows_removed_50pct,without_windows,50.0
1.0,1.5863945781191577,-1.5863945781191577,v1,mure,with_windows_removed_75pct,with_windows,75.0
2.0,1.2375593266785307,-1.2375593266785307,v2,mure,with_windows_removed_75pct,with_windows,75.0
3.0,1.5210065776880162,-1.5210065776880162,v3,mure,with_windows_removed_75pct,with_windows,75.0
4.0,1.3207615565902997,-1.3207615565902997,v4,mure,with_windows_removed_75pct,with_windows,75.0
5.0,1.418399638589206,-1.418399638589206,v5,mure,with_windows_removed_75pct,with_windows,75.0
6.0,1.1650917392973326,-1.1650917392973326,v6,mure,with_windows_removed_75pct,with_windows,75.0
7.0,1.2036901668997446,-1.2036901668997446,v7,mure,with_windows_removed_75pct,with_windows,75.0
8.0,1.0947419938860308,-1.0947419938860308,v8,mure,with_windows_removed_75pct,with_windows,75.0
9.0,1.0005580197786355,-1.0005580197786355,v9,mure,with_windows_removed_75pct,with_windows,75.0
10.0,1.0526538006080257,-1.0526538006080257,v10,mure,with_windows_removed_75pct,with_windows,75.0
